1	1	50
2	1	50
3	1	50
4	1	50
5	1	50
6	1	50
7	1	50
8	1	50
9	1	50
10	1	50
11	1	50
12	1	50
13	1	50
14	1	50
15	1	50
16	1	49
17	1	49
18	1	49
19	1	49
20	1	49
21	1	48
22	1	48
23	1	48
24	1	48
25	1	48
26	1	47
27	1	47
28	1	47
29	1	46
30	1	45
31	1	46
32	1	47
33	1	47
34	1	47
35	1	47
36	1	47
37	1	48
38	1	48
39	1	48
40	1	48
41	1	48
42	1	48
43	1	48
44	1	49
45	1	49
46	1	49
47	1	49
48	1	49
49	1	49
50	1	49
51	1	49
52	1	50
53	1	50
54	1	50
55	1	50
56	1	50
57	1	50
58	1	50
59	1	50
60	1	50
61	1	50
62	1	50
63	1	50
64	1	50
65	1	50
66	1	50
67	1	50
68	1	50
69	1	50
70	1	50
71	1	50
72	1	50
73	1	49
74	1	49
75	1	49
76	1	49
77	1	49
78	1	49
79	1	49
80	1	49
81	1	49
82	1	48
83	1	48
84	1	48
85	1	48
86	1	48
87	1	47
88	1	47
89	1	46
90	1	45
91	1	45
92	1	46
93	1	46
94	1	47
95	1	47
96	1	47
97	1	48
98	1	48
99	1	48
100	1	49
101	1	49
102	1	49
103	1	49
104	1	49
105	1	49
106	1	49
107	1	49
108	1	49
109	1	50
110	1	50
111	1	50
112	1	50
113	1	50
114	1	50
115	1	50
116	1	50
117	1	50
118	1	50
119	1	50
120	1	50
1	2	50
2	2	50
3	2	50
4	2	50
5	2	50
6	2	50
7	2	49
8	2	49
9	2	49
10	2	49
11	2	49
12	2	49
13	2	48
14	2	48
15	2	48
16	2	48
17	2	48
18	2	48
19	2	48
20	2	46
21	2	46
22	2	46
23	2	46
24	2	46
25	2	46
26	2	44
27	2	44
28	2	44
29	2	44
30	2	42
31	2	42
32	2	43
33	2	45
34	2	45
35	2	45
36	2	46
37	2	46
38	2	47
39	2	47
40	2	47
41	2	47
42	2	48
43	2	48
44	2	48
45	2	48
46	2	48
47	2	48
48	2	48
49	2	48
50	2	48
51	2	48
52	2	49
53	2	49
54	2	49
55	2	49
