1	1	50
2	1	50
3	1	50
4	1	50
5	1	50
6	1	50
7	1	50
8	1	50
9	1	50
10	1	50
11	1	50
12	1	50
13	1	50
14	1	50
15	1	50
16	1	50
17	1	50
18	1	50
19	1	50
20	1	50
21	1	50
22	1	50
23	1	50
24	1	50
25	1	50
26	1	50
27	1	50
28	1	50
29	1	50
30	1	50
31	1	50
32	1	50
33	1	50
34	1	50
35	1	50
36	1	50
37	1	50
38	1	50
39	1	50
40	1	50
41	1	50
42	1	50
43	1	50
44	1	49
45	1	49
46	1	49
47	1	49
48	1	49
49	1	49
50	1	49
51	1	49
52	1	49
53	1	49
54	1	49
55	1	49
56	1	49
57	1	48
58	1	48
59	1	48
60	1	47
61	1	48
62	1	48
63	1	48
64	1	48
65	1	49
66	1	49
67	1	49
68	1	49
69	1	49
70	1	49
71	1	49
72	1	49
73	1	49
74	1	49
75	1	49
76	1	49
77	1	49
78	1	50
79	1	50
80	1	50
81	1	50
82	1	50
83	1	50
84	1	50
85	1	50
86	1	50
87	1	50
88	1	50
89	1	50
90	1	50
91	1	50
92	1	50
93	1	50
94	1	50
95	1	50
96	1	50
97	1	50
98	1	50
99	1	50
100	1	50
101	1	50
102	1	50
103	1	50
104	1	50
105	1	50
106	1	50
107	1	50
108	1	50
109	1	50
110	1	50
111	1	50
112	1	50
113	1	50
114	1	50
115	1	50
116	1	50
117	1	50
118	1	50
119	1	50
120	1	50
1	2	50
2	2	50
3	2	50
4	2	50
5	2	50
6	2	50
7	2	50
8	2	50
9	2	50
10	2	50
11	2	50
12	2	50
13	2	50
14	2	50
15	2	50
16	2	50
17	2	50
18	2	50
19	2	50
20	2	50
21	2	50
22	2	49
23	2	49
24	2	49
25	2	49
26	2	49
27	2	49
28	2	49
29	2	49
30	2	49
31	2	49
32	2	49
33	2	49
34	2	49
35	2	49
36	2	49
37	2	49
38	2	49
39	2	49
40	2	49
41	2	49
42	2	49
43	2	49
44	2	49
45	2	48
46	2	48
47	2	48
48	2	48
49	2	48
50	2	48
51	2	48
52	2	48
53	2	48
54	2	48
55	2	48
